DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
56.7442118981,531,928,0,42.2588719444,-83.7093127778,27.0,3.75999999046,1111.0,21.1764717102,,,,,,,,,7.8125,,8.59375,
56.7442118981,531,928,200,42.2588719444,-83.7093127778,23.0,3.75999999046,1111.0,21.1764717102,,,,,,,,,7.8125,,8.59375,
56.7442118981,531,928,1000,42.2588719444,-83.7093127778,23.0,3.75999999046,1111.0,28.627450943,,,,,,,,,7.8125,,8.59375,
56.7442118981,531,928,1200,42.2588719444,-83.7093127778,17.0,3.75999999046,1111.0,28.627450943,,,,,,,,,7.8125,,8.59375,
56.7442118981,531,928,2000,42.2588719444,-83.7093127778,17.0,3.81999993324,883.0,28.627450943,,,,,,,,,7.8125,,8.59375,
56.7442118981,531,928,2200,42.2588719444,-83.7093127778,9.0,3.81999993324,883.0,28.627450943,,,,,,,,,7.8125,,8.59375,
56.7442118981,531,928,2500,42.2588719444,-83.7093127778,9.0,3.81999993324,883.0,28.627450943,,,,,,,,,4.6875,,8.59375,
56.7442118981,531,928,3300,42.2588719444,-83.7093127778,6.0,3.81999993324,909.0,28.627450943,,,,,,,,,4.6875,,8.59375,
56.7442118981,531,928,3400,42.2588719444,-83.7093127778,6.0,3.98000001907,909.0,28.627450943,,,,,,,,,4.6875,,8.59375,
56.7442118981,531,928,3500,42.2588719444,-83.7093127778,6.0,3.98000001907,909.0,29.4117660522,,,,,,,,,4.6875,,8.59375,
56.7442118981,531,928,4100,42.2588719444,-83.7093127778,6.0,3.98000001907,909.0,29.4117660522,,,,,,,,,11.71875,,8.59375,
56.7442118981,531,928,5200,42.2588719444,-83.7093127778,0.0,3.98000001907,909.0,29.4117660522,,,,,,,,,11.71875,,8.59375,
56.7442118981,531,928,5300,42.2588719444,-83.7093127778,0.0,3.98000001907,850.0,29.4117660522,,,,,,,,,11.71875,,8.59375,
56.7442118981,531,928,7300,42.2588719444,-83.7093127778,0.0,3.98000001907,848.0,29.4117660522,,,,,,,,,11.71875,,8.59375,
56.7442118981,531,928,8500,42.2588719444,-83.7093127778,0.0,3.67000007629,848.0,29.8039226532,,,,,,,,,11.71875,,8.59375,
56.7442118981,531,928,9700,42.2588719444,-83.7093127778,0.0,3.67000007629,832.0,29.8039226532,,,,,,,,,11.71875,,8.59375,
56.7442118981,531,928,11700,42.2588719444,-83.7093127778,0.0,3.67000007629,859.0,29.8039226532,,,,,,,,,11.71875,,8.59375,
56.7442118981,531,928,13600,42.2588719444,-83.7093127778,0.0,4.13000011444,859.0,31.372549057,,,,,,,,,11.71875,,8.59375,
56.7442118981,531,928,13700,42.2588719444,-83.7093127778,0.0,4.13000011444,824.0,31.372549057,,,,,,,,,11.71875,,8.59375,
56.7442118981,531,928,14100,42.2588719444,-83.7093127778,0.0,4.13000011444,824.0,31.372549057,,,,,,,,,7.8125,,8.59375,
56.7442118981,531,928,16000,42.2588719444,-83.7093127778,0.0,4.13000011444,812.0,31.372549057,,,,,,,,,7.8125,,8.59375,
56.7442118981,531,928,18100,42.2588719444,-83.7093127778,0.0,4.13000011444,853.0,31.372549057,,,,,,,,,7.8125,,8.59375,
56.7442118981,531,928,19100,42.2588719444,-83.7093127778,0.0,3.54999995232,853.0,28.627450943,,,,,,,,,7.8125,,8.59375,
56.7442118981,531,928,19200,42.2588719444,-83.7093127778,0.0,3.54999995232,853.0,28.627450943,,,,,,,,,8.59375,,8.59375,
56.7442118981,531,928,20300,42.2588719444,-83.7093127778,0.0,3.54999995232,829.0,28.627450943,,,,,,,,,8.59375,,8.59375,
56.7442118981,531,928,22300,42.2588719444,-83.7093127778,0.0,3.54999995232,817.0,28.627450943,,,,,,,,,8.59375,,8.59375,
56.7442118981,531,928,24100,42.2588719444,-83.7093127778,0.0,3.42000007629,817.0,28.235294342,,,,,,,,,8.59375,,8.59375,
56.7442118981,531,928,24300,42.2588719444,-83.7093127778,0.0,3.42000007629,809.0,28.235294342,,,,,,,,,7.03125,,8.59375,
56.7442118981,531,928,26600,42.2588719444,-83.7093127778,0.0,3.42000007629,807.0,28.235294342,,,,,,,,,7.03125,,8.59375,
56.7442118981,531,928,28600,42.2588719444,-83.7093127778,0.0,3.42000007629,808.0,28.235294342,,,,,,,,,7.03125,,8.59375,
