DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
318.877082324,10,3018,0,42.2951811111,-83.7047363889,43.1899986267,,,,24.0,,,750.0,0.0,-42.0,77.9268341064,380.0,,,,
318.877082324,10,3018,700,42.2951811111,-83.7047363889,45.7700004578,,,,24.0,,,750.0,0.0,-42.0,77.9268341064,380.0,,,,
318.877082324,10,3018,900,42.2951811111,-83.7047363889,45.7700004578,,,,24.0,,,750.0,0.0,-33.5,77.9268341064,380.0,,,,
318.877082324,10,3018,1500,42.2951811111,-83.7047363889,45.7700004578,,,,24.0,,,750.0,0.0,-33.5,77.9268341064,381.0,,,,
318.877082324,10,3018,1800,42.2951811111,-83.7047363889,47.4300003052,,,,24.0,,,750.0,0.0,-33.5,77.9268341064,381.0,,,,
318.877082324,10,3018,1900,42.2951811111,-83.7047363889,47.4300003052,,,,24.0,,,750.0,0.0,-45.5,77.9268341064,381.0,,,,
318.877082324,10,3018,2800,42.2951811111,-83.7047363889,49.6100006104,,,,24.0,,,750.0,0.0,-45.5,77.9268341064,381.0,,,,
318.877082324,10,3018,2900,42.2948275,-83.7046919444,49.6100006104,,,,24.0,,,750.0,0.0,-45.5,77.9268341064,381.0,,,,
318.877082324,10,3018,3000,42.2948275,-83.7046919444,49.6100006104,,,,24.0,,,750.0,0.0,-46.5,77.9268341064,381.0,,,,
318.877082324,10,3018,3900,42.2948275,-83.7046919444,51.6399993896,,,,24.0,,,750.0,0.0,-46.5,77.9268341064,381.0,,,,
318.877082324,10,3018,4900,42.2948275,-83.7046919444,55.5200004578,,,,24.0,,,750.0,0.0,-46.5,77.9268341064,381.0,,,,
318.877082324,10,3018,5900,42.2948275,-83.7046919444,56.8899993896,,,,24.0,,,750.0,0.0,-46.5,77.9268341064,381.0,,,,
318.877082324,10,3018,6000,42.2944544444,-83.7047541667,56.8899993896,,,,24.0,,,750.0,0.0,-46.5,77.9268341064,381.0,,,,
318.877082324,10,3018,6100,42.2944544444,-83.7047541667,56.8899993896,,,,24.0,,,750.0,0.0,-39.0,77.9268341064,381.0,,,,
318.877082324,10,3018,6600,42.2944544444,-83.7047541667,56.8899993896,,,,24.0,,,750.0,0.0,-39.0,77.9268341064,380.5,,,,
318.877082324,10,3018,7000,42.2944544444,-83.7047541667,58.0,,,,24.0,,,750.0,0.0,-39.0,77.9268341064,380.5,,,,
318.877082324,10,3018,7100,42.2944544444,-83.7047541667,58.0,,,,24.0,,,750.0,0.0,-29.0,77.9268341064,380.5,,,,
318.877082324,10,3018,8000,42.2944544444,-83.7047541667,58.7099990845,,,,24.0,,,750.0,0.0,-29.0,77.9268341064,380.5,,,,
318.877082324,10,3018,8200,42.2944544444,-83.7047541667,58.7099990845,,,,24.0,,,750.0,0.0,-15.0,77.9268341064,380.5,,,,
318.877082324,10,3018,8900,42.2940425,-83.7048394444,58.7099990845,,,,24.0,,,750.0,0.0,-15.0,77.9268341064,380.5,,,,
318.877082324,10,3018,9100,42.2940425,-83.7048394444,59.469997406,,,,24.0,,,750.0,0.0,-15.0,77.9268341064,380.5,,,,
