DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
312.881199204,455,2092,0,42.307195,-83.6770544444,25.359998703,,,,24.0,,,1050.0,0.0,-29.5,85.6097640991,386.5,,,,
312.881199204,455,2092,400,42.307195,-83.6770544444,29.6199989319,,,,24.0,,,1050.0,0.0,-29.5,85.6097640991,384.5,,,,
312.881199204,455,2092,600,42.307195,-83.6770544444,29.6199989319,,,,24.0,,,1050.0,0.0,-43.5,85.6097640991,384.5,,,,
312.881199204,455,2092,1400,42.307195,-83.6770544444,30.25,,,,24.0,,,1050.0,0.0,-43.5,85.6097640991,384.5,,,,
312.881199204,455,2092,1700,42.307195,-83.6770544444,30.25,,,,24.0,,,1050.0,0.0,-17.0,85.6097640991,384.5,,,,
312.881199204,455,2092,2500,42.307195,-83.6770544444,27.8499984741,,,,24.0,,,1050.0,0.0,-17.0,85.6097640991,384.5,,,,
312.881199204,455,2092,2700,42.307195,-83.6770544444,27.8499984741,,,,24.0,,,1050.0,0.0,10.0,85.6097640991,384.5,,,,
312.881199204,455,2092,3100,42.3071383333,-83.6772508333,27.8499984741,,,,24.0,,,1050.0,0.0,10.0,85.6097640991,384.5,,,,
312.881199204,455,2092,3500,42.3071383333,-83.6772508333,23.7299995422,,,,24.0,,,1050.0,0.0,10.0,85.6097640991,384.5,,,,
312.881199204,455,2092,3800,42.3071383333,-83.6772508333,23.7299995422,,,,24.0,,,1050.0,0.0,9.5,85.6097640991,384.5,,,,
312.881199204,455,2092,4600,42.3071383333,-83.6772508333,17.2099990845,,,,24.0,,,1050.0,0.0,9.5,85.6097640991,384.5,,,,
312.881199204,455,2092,4800,42.3071383333,-83.6772508333,17.2099990845,,,,24.0,,,1050.0,0.0,7.0,85.6097640991,384.5,,,,
312.881199204,455,2092,5400,42.3071383333,-83.6772508333,17.2099990845,,,,24.0,,,1050.0,0.0,7.0,85.6097640991,386.0,,,,
312.881199204,455,2092,5600,42.3071383333,-83.6772508333,9.0999994278,,,,24.0,,,1050.0,0.0,7.0,85.6097640991,386.0,,,,
312.881199204,455,2092,5800,42.3071383333,-83.6772508333,9.0999994278,,,,24.0,,,1050.0,0.0,1.5,85.6097640991,386.0,,,,
312.881199204,455,2092,6000,42.3071427778,-83.6773533333,9.0999994278,,,,24.0,,,1050.0,0.0,1.5,85.6097640991,386.0,,,,
312.881199204,455,2092,6600,42.3071427778,-83.6773533333,4.30999994278,,,,24.0,,,1050.0,0.0,1.5,85.6097640991,386.0,,,,
312.881199204,455,2092,6900,42.3071427778,-83.6773533333,4.30999994278,,,,24.0,,,1050.0,0.0,-3.5,85.6097640991,386.0,,,,
312.881199204,455,2092,7700,42.3071427778,-83.6773533333,7.38999986649,,,,24.0,,,1050.0,0.0,-3.5,85.6097640991,386.0,,,,
312.881199204,455,2092,7900,42.3071427778,-83.6773533333,7.38999986649,,,,24.0,,,1050.0,0.0,-15.0,85.6097640991,386.0,,,,
312.881199204,455,2092,8700,42.3071427778,-83.6773533333,14.279999733,,,,24.0,,,1050.0,0.0,-15.0,85.6097640991,386.0,,,,
312.881199204,455,2092,9000,42.3071255556,-83.6773733333,14.279999733,,,,24.0,,,1050.0,0.0,-15.0,85.6097640991,386.0,,,,
312.881199204,455,2092,9800,42.3071255556,-83.6773733333,21.0599994659,,,,24.0,,,1050.0,0.0,-15.0,85.6097640991,386.0,,,,
312.881199204,455,2092,10000,42.3071255556,-83.6773733333,21.0599994659,,,,24.0,,,1050.0,0.0,-45.5,85.6097640991,386.0,,,,
312.881199204,455,2092,10500,42.3071255556,-83.6773733333,21.0599994659,,,,24.0,,,1050.0,0.0,-45.5,85.6097640991,382.5,,,,
312.881199204,455,2092,10800,42.3071255556,-83.6773733333,27.109998703,,,,24.0,,,1050.0,0.0,-45.5,85.6097640991,382.5,,,,
312.881199204,455,2092,11000,42.3071255556,-83.6773733333,27.109998703,,,,24.0,,,1050.0,0.0,-49.5,85.6097640991,382.5,,,,
312.881199204,455,2092,11800,42.3071255556,-83.6773733333,33.7900009155,,,,24.0,,,1050.0,0.0,-49.5,85.6097640991,382.5,,,,
312.881199204,455,2092,12000,42.3069894444,-83.6773425,33.7900009155,,,,24.0,,,1050.0,0.0,-49.5,85.6097640991,382.5,,,,
312.881199204,455,2092,12100,42.3069894444,-83.6773425,33.7900009155,,,,24.0,,,1050.0,0.0,-79.0,85.6097640991,382.5,,,,
312.881199204,455,2092,12900,42.3069894444,-83.6773425,40.1499977112,,,,24.0,,,1050.0,0.0,-79.0,85.6097640991,382.5,,,,
312.881199204,455,2092,13100,42.3069894444,-83.6773425,40.1499977112,,,,24.0,,,1050.0,0.0,-82.0,85.6097640991,382.5,,,,
312.881199204,455,2092,13900,42.3069894444,-83.6773425,45.5999984741,,,,24.0,,,1050.0,0.0,-82.0,85.6097640991,382.5,,,,
312.881199204,455,2092,14200,42.3069894444,-83.6773425,45.5999984741,,,,24.0,,,1050.0,0.0,-79.0,85.6097640991,382.5,,,,
312.881199204,455,2092,15000,42.3069894444,-83.6773425,49.9599990845,,,,24.0,,,1050.0,0.0,-79.0,85.6097640991,382.5,,,,
312.881199204,455,2092,15100,42.3066705556,-83.6772561111,49.9599990845,,,,24.0,,,1050.0,0.0,-79.0,85.6097640991,382.5,,,,
312.881199204,455,2092,15200,42.3066705556,-83.6772561111,49.9599990845,,,,24.0,,,1050.0,0.0,-69.5,85.6097640991,382.5,,,,
312.881199204,455,2092,15500,42.3066705556,-83.6772561111,49.9599990845,,,,24.0,,,1050.0,0.0,-69.5,85.6097640991,381.0,,,,
312.881199204,455,2092,16000,42.3066705556,-83.6772561111,53.25,,,,24.0,,,1050.0,0.0,-69.5,85.6097640991,381.0,,,,
312.881199204,455,2092,16200,42.3066705556,-83.6772561111,53.25,,,,24.0,,,1050.0,0.0,-55.5,85.6097640991,381.0,,,,
312.881199204,455,2092,17000,42.3066705556,-83.6772561111,55.6299972534,,,,24.0,,,1050.0,0.0,-55.5,85.6097640991,381.0,,,,
312.881199204,455,2092,17300,42.3066705556,-83.6772561111,55.6299972534,,,,24.0,,,1050.0,0.0,-37.0,85.6097640991,381.0,,,,
312.881199204,455,2092,18000,42.3062583333,-83.6771347222,55.6299972534,,,,24.0,,,1050.0,0.0,-37.0,85.6097640991,381.0,,,,
312.881199204,455,2092,18100,42.3062583333,-83.6771347222,57.6399993896,,,,24.0,,,1050.0,0.0,-37.0,85.6097640991,381.0,,,,
312.881199204,455,2092,18300,42.3062583333,-83.6771347222,57.6399993896,,,,24.0,,,1050.0,0.0,-28.0,85.6097640991,381.0,,,,
312.881199204,455,2092,19100,42.3062583333,-83.6771347222,59.6800003052,,,,24.0,,,1050.0,0.0,-28.0,85.6097640991,381.0,,,,
312.881199204,455,2092,19400,42.3062583333,-83.6771347222,59.6800003052,,,,24.0,,,1050.0,0.0,-31.0,85.6097640991,381.0,,,,
312.881199204,455,2092,20200,42.3062583333,-83.6771347222,61.4599990845,,,,24.0,,,1050.0,0.0,-31.0,85.6097640991,381.0,,,,
312.881199204,455,2092,20400,42.3062583333,-83.6771347222,61.4599990845,,,,24.0,,,1050.0,0.0,-30.0,85.6097640991,381.0,,,,
312.881199204,455,2092,20600,42.3062583333,-83.6771347222,61.4599990845,,,,24.0,,,1050.0,0.0,-30.0,85.6097640991,382.5,,,,
312.881199204,455,2092,21200,42.3058175,-83.6770647222,61.4599990845,,,,24.0,,,1050.0,0.0,-30.0,85.6097640991,382.5,,,,
312.881199204,455,2092,21300,42.3058175,-83.6770647222,62.6099967957,,,,24.0,,,1050.0,0.0,-30.0,85.6097640991,382.5,,,,
312.881199204,455,2092,21500,42.3058175,-83.6770647222,62.6099967957,,,,24.0,,,1050.0,0.0,-19.5,85.6097640991,382.5,,,,
312.881199204,455,2092,22400,42.3058175,-83.6770647222,63.2999992371,,,,24.0,,,1050.0,0.0,-19.5,85.6097640991,382.5,,,,
312.881199204,455,2092,22600,42.3058175,-83.6770647222,63.2999992371,,,,24.0,,,1050.0,0.0,-14.0,85.6097640991,382.5,,,,
312.881199204,455,2092,23400,42.3058175,-83.6770647222,64.3399963379,,,,24.0,,,1050.0,0.0,-14.0,85.6097640991,382.5,,,,
312.881199204,455,2092,23700,42.3058175,-83.6770647222,64.3399963379,,,,24.0,,,1050.0,0.0,-10.5,85.6097640991,382.5,,,,
312.881199204,455,2092,24000,42.3053419444,-83.6770158333,64.3399963379,,,,24.0,,,1050.0,0.0,-10.5,85.6097640991,382.5,,,,
312.881199204,455,2092,24500,42.3053419444,-83.6770158333,65.2399978638,,,,24.0,,,1050.0,0.0,-10.5,85.6097640991,382.5,,,,
312.881199204,455,2092,24700,42.3053419444,-83.6770158333,65.2399978638,,,,24.0,,,1050.0,0.0,-13.0,85.6097640991,382.5,,,,
312.881199204,455,2092,25600,42.3053419444,-83.6770158333,66.2799987793,,,,24.0,,,1050.0,0.0,-13.0,85.6097640991,383.5,,,,
312.881199204,455,2092,25700,42.3053419444,-83.6770158333,66.2799987793,,,,24.0,,,1050.0,0.0,-22.5,85.6097640991,383.5,,,,
