DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
348.523144787,258,1430,0,42.2815711111,-83.7484172222,25.0,8.28999996185,1280.0,37.6470603943,6.0,,,,,,,,-21.09375,-3.125,,
348.523144787,258,1430,1000,42.2815711111,-83.7484172222,26.0,8.28999996185,1280.0,37.6470603943,6.0,,,,,,,,-21.09375,-3.125,,
348.523144787,258,1430,1400,42.2815711111,-83.7484172222,26.0,11.5900001526,1280.0,37.6470603943,6.0,,,,,,,,-21.09375,-3.125,,
348.523144787,258,1430,2000,42.2815711111,-83.7484172222,28.0,11.5900001526,1280.0,37.6470603943,6.0,,,,,,,,-21.09375,-3.125,,
348.523144787,258,1430,3000,42.2815527778,-83.7481522222,28.0,11.5900001526,1280.0,37.6470603943,6.0,,,,,,,,-21.09375,-3.125,,
348.523144787,258,1430,3100,42.2815527778,-83.7481522222,30.0,11.5900001526,1280.0,37.6470603943,6.0,,,,,,,,-21.09375,-3.125,,
348.523144787,258,1430,3400,42.2815527778,-83.7481522222,30.0,11.5900001526,1307.0,37.6470603943,6.0,,,,,,,,-21.09375,-3.125,,
348.523144787,258,1430,3500,42.2815527778,-83.7481522222,30.0,11.25,1307.0,37.6470603943,6.0,,,,,,,,-21.09375,-3.125,,
348.523144787,258,1430,4200,42.2815527778,-83.7481522222,31.0,11.25,1307.0,37.6470603943,6.0,,,,,,,,-21.09375,-3.125,,
348.523144787,258,1430,4700,42.2815527778,-83.7481522222,31.0,11.25,1307.0,43.1372566223,6.0,,,,,,,,-21.09375,-3.125,,
348.523144787,258,1430,4900,42.2815527778,-83.7481522222,31.0,11.25,1307.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,5300,42.2815527778,-83.7481522222,33.0,11.25,1307.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,5400,42.2815527778,-83.7481522222,33.0,11.25,1238.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,5500,42.2815527778,-83.7481522222,33.0,7.02999973297,1238.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,6000,42.2815286111,-83.7478547222,33.0,7.02999973297,1238.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,6300,42.2815286111,-83.7478547222,34.0,7.02999973297,1238.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,7400,42.2815286111,-83.7478547222,34.0,7.02999973297,1152.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,7500,42.2815286111,-83.7478547222,34.0,3.23000001907,1152.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,8400,42.2815286111,-83.7478547222,33.0,3.23000001907,1152.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,9000,42.2815091667,-83.7475525,33.0,3.23000001907,1152.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,9400,42.2815091667,-83.7475525,32.0,3.23000001907,1184.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,9500,42.2815091667,-83.7475525,32.0,7.08999967575,1184.0,43.1372566223,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,9700,42.2815091667,-83.7475525,32.0,7.08999967575,1184.0,32.5490188599,6.0,,,,,,,,2.34375,-3.125,,
348.523144787,258,1430,9900,42.2815091667,-83.7475525,32.0,7.08999967575,1184.0,32.5490188599,6.0,,,,,,,,0.0,-3.125,,
348.523144787,258,1430,10500,42.2815091667,-83.7475525,31.0,7.08999967575,1184.0,32.5490188599,6.0,,,,,,,,0.0,-3.125,,
348.523144787,258,1430,11400,42.2815091667,-83.7475525,31.0,7.08999967575,1267.0,32.5490188599,6.0,,,,,,,,0.0,-3.125,,
348.523144787,258,1430,11500,42.2815091667,-83.7475525,32.0,8.86999988556,1267.0,32.5490188599,6.0,,,,,,,,0.0,-3.125,,
348.523144787,258,1430,12000,42.2814936111,-83.7472511111,32.0,8.86999988556,1267.0,32.5490188599,6.0,,,,,,,,0.0,-3.125,,
