DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
223.700332046,350,1354,0,42.2565502778,-83.7607841667,47.0,0.0900000035763,0.0,0.0,20.0,,,,,,,,-2.34375,,-2.34375,
223.700332046,350,1354,700,42.2565502778,-83.7607841667,47.0,0.070000000298,0.0,0.0,20.0,,,,,,,,-2.34375,,-2.34375,
223.700332046,350,1354,1400,42.2565502778,-83.7607841667,40.0,0.070000000298,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,2500,42.2565502778,-83.7607841667,36.0,0.070000000298,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,2900,42.2569211111,-83.76074,36.0,0.070000000298,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,3500,42.2569211111,-83.76074,30.0,0.070000000298,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,4600,42.2569211111,-83.76074,25.0,0.070000000298,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,4700,42.2569211111,-83.76074,25.0,0.0599999986589,96.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,6000,42.2569211111,-83.76074,18.0,0.0599999986589,96.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,6900,42.2573483333,-83.7609136111,18.0,0.0599999986589,96.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,7100,42.2573483333,-83.7609136111,14.0,0.0599999986589,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,8100,42.2573483333,-83.7609136111,8.0,0.0599999986589,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,9100,42.2573483333,-83.7609136111,4.0,0.0599999986589,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,9200,42.2573483333,-83.7609136111,4.0,4.03999996185,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,9900,42.2576230556,-83.7610427778,4.0,4.03999996185,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,10600,42.2576230556,-83.7610427778,8.0,4.03999996185,0.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,11100,42.2576230556,-83.7610427778,8.0,4.03999996185,1864.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,11200,42.2576230556,-83.7610427778,8.0,20.4200000763,1864.0,0.0,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,11400,42.2576230556,-83.7610427778,8.0,20.4200000763,1864.0,56.4705886841,20.0,,,,,,,,-2.34375,,-2.34375,
223.700332046,350,1354,11900,42.2576230556,-83.7610427778,22.0,20.4200000763,1864.0,56.4705886841,20.0,,,,,,,,-2.34375,,-2.34375,
223.700332046,350,1354,13000,42.2576230556,-83.7610427778,30.0,20.4200000763,1864.0,56.4705886841,20.0,,,,,,,,-2.34375,,-2.34375,
223.700332046,350,1354,13100,42.2576230556,-83.7610427778,30.0,23.7900009155,2777.0,56.4705886841,20.0,,,,,,,,-2.34375,,-2.34375,
223.700332046,350,1354,13900,42.2578561111,-83.7609725,30.0,23.7900009155,2777.0,56.4705886841,20.0,,,,,,,,-2.34375,,-2.34375,
223.700332046,350,1354,14000,42.2578561111,-83.7609725,38.0,23.7900009155,2777.0,56.4705886841,20.0,,,,,,,,-2.34375,,-2.34375,
223.700332046,350,1354,15100,42.2578561111,-83.7609725,43.0,25.8500003815,3021.0,56.4705886841,20.0,,,,,,,,-2.34375,,-2.34375,
223.700332046,350,1354,16100,42.2578561111,-83.7609725,50.0,25.8500003815,3021.0,56.4705886841,20.0,,,,,,,,-2.34375,,-2.34375,
223.700332046,350,1354,16700,42.2578561111,-83.7609725,50.0,25.8500003815,3021.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,16900,42.2580063889,-83.7607458333,50.0,25.8500003815,3021.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,17500,42.2580063889,-83.7607458333,54.0,27.2800006866,3177.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,18500,42.2580063889,-83.7607458333,59.0,27.2800006866,3177.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,19600,42.2580063889,-83.7607458333,59.0,26.8500003815,3132.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,19900,42.2582566667,-83.7604919444,59.0,26.8500003815,3132.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,20600,42.2582566667,-83.7604919444,63.0,26.8500003815,3132.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,21600,42.2582566667,-83.7604919444,65.0,26.3999996185,3111.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,23000,42.2582566667,-83.7604919444,68.0,26.3999996185,3111.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,23900,42.2586833333,-83.7600425,68.0,26.3999996185,3111.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,24000,42.2586833333,-83.7600425,69.0,22.5100002289,2720.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,25100,42.2586833333,-83.7600425,71.0,22.5100002289,2720.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,26100,42.2586833333,-83.7600425,72.0,22.3999996185,2656.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,26900,42.2589886111,-83.75949,72.0,22.3999996185,2656.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,27100,42.2589886111,-83.75949,73.0,22.3999996185,2656.0,57.6470603943,20.0,,,,,,,,0.0,,-2.34375,
223.700332046,350,1354,27700,42.2589886111,-83.75949,73.0,22.3999996185,2656.0,53.7254905701,20.0,,,,,,,,-1.5625,,-2.34375,
223.700332046,350,1354,28500,42.2589886111,-83.75949,77.0,10.3900003433,1600.0,53.7254905701,20.0,,,,,,,,-1.5625,,-2.34375,
223.700332046,350,1354,29500,42.2589886111,-83.75949,78.0,10.3900003433,1600.0,53.7254905701,20.0,,,,,,,,-1.5625,,-2.34375,
223.700332046,350,1354,29900,42.2593544444,-83.7589238889,78.0,10.3900003433,1600.0,53.7254905701,20.0,,,,,,,,-1.5625,,-2.34375,
223.700332046,350,1354,30600,42.2593544444,-83.7589238889,77.0,3.95000004768,1024.0,53.7254905701,20.0,,,,,,,,-1.5625,,-2.34375,
223.700332046,350,1354,31600,42.2593544444,-83.7589238889,78.0,3.95000004768,1024.0,53.7254905701,20.0,,,,,,,,-1.5625,,-2.34375,
