DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
22.6321433148,249,1045,0,42.2440530556,-83.7347594444,59.0,6.03000020981,971.0,,,,,,,,,,2.34375,4.6875,13.28125,13.28125
22.6321433148,249,1045,100,42.2440530556,-83.7347594444,59.0,31.3400001526,1535.0,,,,,,,,,,2.34375,4.6875,13.28125,13.28125
22.6321433148,249,1045,2000,42.2440530556,-83.7347594444,61.0,31.3400001526,1535.0,,,,,,,,,,2.34375,4.6875,13.28125,13.28125
22.6321433148,249,1045,2100,42.2440530556,-83.7347594444,61.0,51.3899993896,1786.0,,,,,,,,,,2.34375,4.6875,13.28125,13.28125
22.6321433148,249,1045,3000,42.2440552778,-83.7353725,61.0,51.3899993896,1786.0,,,,,,,,,,2.34375,4.6875,13.28125,13.28125
22.6321433148,249,1045,3400,42.2440552778,-83.7353725,64.0,51.3899993896,1786.0,,,,,,,,,,2.34375,4.6875,13.28125,13.28125
22.6321433148,249,1045,4200,42.2440552778,-83.7353725,64.0,32.2200012207,1677.0,,,,,,,,,,3.90625,2.34375,13.28125,13.28125
22.6321433148,249,1045,4700,42.2440552778,-83.7353725,66.0,32.2200012207,1677.0,,,,,,,,,,3.90625,2.34375,13.28125,13.28125
22.6321433148,249,1045,5900,42.2440552778,-83.7353725,65.0,32.2200012207,1677.0,,,,,,,,,,3.90625,2.34375,13.28125,13.28125
22.6321433148,249,1045,6100,42.2440558333,-83.7360275,65.0,32.2200012207,1677.0,,,,,,,,,,3.90625,2.34375,13.28125,13.28125
22.6321433148,249,1045,6400,42.2440558333,-83.7360275,65.0,27.3899993896,1488.0,,,,,,,,,,3.90625,2.34375,13.28125,13.28125
22.6321433148,249,1045,7200,42.2440558333,-83.7360275,64.0,27.3899993896,1488.0,,,,,,,,,,3.90625,2.34375,13.28125,13.28125
22.6321433148,249,1045,8600,42.2440558333,-83.7360275,63.0,20.0,1408.0,,,,,,,,,,3.90625,2.34375,13.28125,13.28125
22.6321433148,249,1045,9000,42.2440483333,-83.7366561111,63.0,20.0,1408.0,,,,,,,,,,3.90625,2.34375,13.28125,13.28125
22.6321433148,249,1045,9300,42.2440483333,-83.7366561111,63.0,20.0,1408.0,,,,,,,,,,0.0,0.78125,13.28125,13.28125
22.6321433148,249,1045,10000,42.2440483333,-83.7366561111,62.0,20.0,1408.0,,,,,,,,,,0.0,0.78125,13.28125,13.28125
22.6321433148,249,1045,10700,42.2440483333,-83.7366561111,62.0,7.36000013351,1106.0,,,,,,,,,,0.0,0.78125,13.28125,13.28125
