DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
176.832711324,156,1478,0,42.3173238889,-83.6790688889,78.0,21.6199989319,1503.0,19.607843399,,,,,,,,,2.34375,3.90625,0.0,4.6875
176.832711324,156,1478,400,42.3173238889,-83.6790688889,77.0,21.6199989319,1503.0,19.607843399,,,,,,,,,2.34375,3.90625,0.0,4.6875
176.832711324,156,1478,800,42.3173238889,-83.6790688889,77.0,25.1199989319,1762.0,19.607843399,,,,,,,,,2.34375,3.90625,0.0,4.6875
176.832711324,156,1478,900,42.3173238889,-83.6790688889,77.0,25.1199989319,1762.0,42.3529434204,,,,,,,,,2.34375,3.90625,0.0,4.6875
176.832711324,156,1478,1200,42.3173238889,-83.6790688889,77.0,25.1199989319,1762.0,42.3529434204,,,,,,,,,3.125,3.90625,0.0,4.6875
176.832711324,156,1478,1300,42.3173238889,-83.6790688889,77.0,25.1199989319,1762.0,42.3529434204,,,,,,,,,3.125,3.90625,-0.78125,4.6875
176.832711324,156,1478,1500,42.3173238889,-83.6790688889,78.0,25.1199989319,1762.0,42.3529434204,,,,,,,,,3.125,3.90625,-0.78125,4.6875
176.832711324,156,1478,2500,42.3173238889,-83.6790688889,80.0,25.1199989319,1762.0,42.3529434204,,,,,,,,,3.125,3.90625,-0.78125,4.6875
176.832711324,156,1478,2800,42.3167616667,-83.6793769444,80.0,16.4499988556,1487.0,42.3529434204,,,,,,,,,3.125,3.90625,-0.78125,4.6875
176.832711324,156,1478,3600,42.3167616667,-83.6793769444,78.0,16.4499988556,1487.0,42.3529434204,,,,,,,,,3.125,3.90625,-0.78125,4.6875
176.832711324,156,1478,4600,42.3167616667,-83.6793769444,79.0,16.4499988556,1487.0,42.3529434204,,,,,,,,,3.125,3.90625,-0.78125,4.6875
176.832711324,156,1478,4800,42.3167616667,-83.6793769444,79.0,13.0999994278,1451.0,42.3529434204,,,,,,,,,3.125,3.90625,-0.78125,4.6875
176.832711324,156,1478,5000,42.3167616667,-83.6793769444,79.0,13.0999994278,1451.0,42.3529434204,,,,,,,,,3.125,-0.78125,-0.78125,4.6875
176.832711324,156,1478,5100,42.3167616667,-83.6793769444,79.0,13.0999994278,1451.0,42.3529434204,,,,,,,,,3.125,-0.78125,-0.78125,2.34375
176.832711324,156,1478,5600,42.3167616667,-83.6793769444,80.0,13.0999994278,1451.0,42.3529434204,,,,,,,,,3.125,-0.78125,-0.78125,2.34375
176.832711324,156,1478,6000,42.3167616667,-83.6793769444,80.0,13.0999994278,1451.0,17.6470584869,,,,,,,,,3.125,-0.78125,-0.78125,2.34375
176.832711324,156,1478,6200,42.3167616667,-83.6793769444,80.0,13.0999994278,1451.0,17.6470584869,,,,,,,,,1.5625,-0.78125,-0.78125,2.34375
