DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
15.5495979907,359,1806,0,42.2728005556,-83.7990508333,39.0,25.3500003815,1882.0,46.6666679382,,,,,,,,,-1.5625,0.78125,-3.90625,-5.46875
15.5495979907,359,1806,700,42.2728005556,-83.7990508333,42.0,25.3500003815,1882.0,46.6666679382,,,,,,,,,-1.5625,0.78125,-3.90625,-5.46875
15.5495979907,359,1806,1600,42.2728005556,-83.7990508333,42.0,18.8999996185,1609.0,30.9803924561,,,,,,,,,-1.5625,0.78125,-3.90625,-5.46875
15.5495979907,359,1806,1800,42.2728005556,-83.7990508333,44.0,18.8999996185,1609.0,30.9803924561,,,,,,,,,-1.5625,0.78125,-3.90625,-5.46875
15.5495979907,359,1806,2600,42.2728005556,-83.7990508333,44.0,18.8999996185,1609.0,30.9803924561,,,,,,,,,-2.34375,-1.5625,-3.90625,-5.46875
15.5495979907,359,1806,2800,42.2728005556,-83.7990508333,46.0,18.8999996185,1609.0,30.9803924561,,,,,,,,,-2.34375,-1.5625,-3.90625,-5.46875
15.5495979907,359,1806,3100,42.272985,-83.7986683333,46.0,18.8999996185,1609.0,30.9803924561,,,,,,,,,-2.34375,-1.5625,-3.90625,-5.46875
15.5495979907,359,1806,3600,42.272985,-83.7986683333,46.0,28.9899997711,1755.0,30.9803924561,,,,,,,,,-2.34375,-1.5625,-3.90625,-5.46875
15.5495979907,359,1806,3900,42.272985,-83.7986683333,47.0,28.9899997711,1755.0,30.9803924561,,,,,,,,,-2.34375,-1.5625,-3.90625,-5.46875
15.5495979907,359,1806,4900,42.272985,-83.7986683333,50.0,28.9899997711,1755.0,30.9803924561,,,,,,,,,-2.34375,-1.5625,-3.90625,-5.46875
15.5495979907,359,1806,5700,42.272985,-83.7986683333,50.0,27.8199996948,1788.0,30.9803924561,,,,,,,,,-2.34375,-1.5625,-3.90625,-5.46875
15.5495979907,359,1806,5900,42.2732,-83.7982441667,53.0,27.8199996948,1788.0,30.9803924561,,,,,,,,,-2.34375,-1.5625,-3.90625,-5.46875
15.5495979907,359,1806,6800,42.2732,-83.7982441667,53.0,27.8199996948,1788.0,41.9607849121,,,,,,,,,-2.34375,-1.5625,-3.90625,-5.46875
