DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
61.7725048518,313,1158,0,42.2638888889,-83.7648052778,54.0,13.9600000381,2041.0,28.627450943,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,500,42.2638888889,-83.7648052778,57.0,13.9600000381,2041.0,28.627450943,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,600,42.2638888889,-83.7648052778,57.0,10.5500001907,2044.0,28.627450943,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,1500,42.2638888889,-83.7648052778,58.0,10.5500001907,2044.0,28.627450943,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,2700,42.2638888889,-83.7648052778,57.0,5.63000011444,1977.0,28.627450943,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,3000,42.2639527778,-83.7640752778,57.0,5.63000011444,1977.0,28.627450943,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,5000,42.2639527778,-83.7640752778,57.0,7.17999982834,2014.0,15.2941179276,,,,,,,,,-4.6875,,-0.78125,
61.7725048518,313,1158,6000,42.26393,-83.7635116667,58.0,7.17999982834,2014.0,15.2941179276,,,,,,,,,-4.6875,,-0.78125,
61.7725048518,313,1158,7000,42.26393,-83.7635116667,58.0,9.43000030518,2057.0,15.2941179276,,,,,,,,,-4.6875,,-0.78125,
61.7725048518,313,1158,8100,42.26393,-83.7635116667,59.0,9.43000030518,2057.0,15.2941179276,,,,,,,,,-4.6875,,-0.78125,
61.7725048518,313,1158,8900,42.2639952778,-83.76291,59.0,9.43000030518,2057.0,15.2941179276,,,,,,,,,-4.6875,,-0.78125,
61.7725048518,313,1158,9000,42.2639952778,-83.76291,59.0,9.35999965668,2102.0,15.2941179276,,,,,,,,,-4.6875,,-0.78125,
61.7725048518,313,1158,10500,42.2639952778,-83.76291,60.0,9.35999965668,2102.0,19.2156867981,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,11300,42.2639952778,-83.76291,60.0,5.92000007629,1493.0,19.2156867981,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,13000,42.2639672222,-83.7621086111,60.0,5.92000007629,1493.0,19.2156867981,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,13400,42.2639672222,-83.7621086111,60.0,4.26000022888,1469.0,19.2156867981,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,14700,42.2639672222,-83.7621086111,59.0,4.26000022888,1469.0,19.2156867981,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,15500,42.2639672222,-83.7621086111,59.0,8.43999958038,1542.0,19.2156867981,,,,,,,,,0.0,,-0.78125,
61.7725048518,313,1158,15600,42.2639672222,-83.7621086111,59.0,8.43999958038,1542.0,23.5294113159,,,,,,,,,3.90625,,-0.78125,
61.7725048518,313,1158,16000,42.2639591667,-83.76149,59.0,8.43999958038,1542.0,23.5294113159,,,,,,,,,3.90625,,-0.78125,
61.7725048518,313,1158,16100,42.2639591667,-83.76149,60.0,8.43999958038,1542.0,23.5294113159,,,,,,,,,3.90625,,-0.78125,
61.7725048518,313,1158,17900,42.2639591667,-83.76149,60.0,3.3599998951,1466.0,23.5294113159,,,,,,,,,3.90625,,-0.78125,
61.7725048518,313,1158,19100,42.2639711111,-83.7608855556,60.0,3.3599998951,1466.0,23.5294113159,,,,,,,,,3.90625,,-0.78125,
61.7725048518,313,1158,19200,42.2639711111,-83.7608855556,59.0,3.3599998951,1466.0,23.5294113159,,,,,,,,,3.90625,,-0.78125,
61.7725048518,313,1158,20000,42.2639711111,-83.7608855556,59.0,3.23000001907,1310.0,23.5294113159,,,,,,,,,3.90625,,-0.78125,
61.7725048518,313,1158,20200,42.2639711111,-83.7608855556,55.0,3.23000001907,1310.0,23.5294113159,,,,,,,,,3.90625,,-0.78125,
61.7725048518,313,1158,21000,42.2639711111,-83.7608855556,55.0,3.23000001907,1310.0,10.1960783005,,,,,,,,,3.90625,,-0.78125,
